Contract,PaymentMethod_Electronic check,InternetService_Fiber optic,TotalCharges,TechSupport,PaperlessBilling,Dependents,SeniorCitizen,PhoneService,gender_Male,Churn
2,0,0,2078.95,1,0,0,0,1,0,0
3,0,1,7609.75,0,0,1,0,1,1,0
1,1,1,487.05,1,1,0,0,1,0,0
3,0,0,1218.45,0,0,1,0,1,1,0
2,1,0,1416.2,1,1,0,0,1,1,0
1,0,0,483.3,1,0,0,0,1,1,0
3,0,0,1234.6,0,0,0,0,1,1,0
3,0,0,1311.6,0,0,1,0,1,0,0
1,1,1,5618.3,0,1,0,1,1,1,0
3,0,1,6185.15,1,1,0,0,1,0,0
1,1,1,1237.85,0,1,0,1,1,1,1
1,1,1,498.1,0,1,0,0,1,1,1
1,1,1,294.45,0,1,0,1,1,1,1
1,1,1,2381.55,0,1,0,1,1,0,1
1,1,0,788.35,0,1,0,1,1,1,0
3,0,0,756.4,0,1,1,0,1,0,0
1,1,1,613.4,0,1,0,1,1,0,1
1,1,1,3625.2,1,1,1,1,1,1,0
1,0,0,550.35,0,0,0,0,0,1,0
2,0,1,4793.8,1,1,1,0,1,1,0
1,0,0,1267.2,1,1,0,0,0,0,0
1,1,0,442.2,0,1,0,0,0,0,1
1,1,1,84.85,0,1,0,0,1,1,1
1,0,0,654.85,1,0,0,0,1,1,1
1,0,1,5567.45,1,1,1,1,1,0,0
2,0,0,3160.55,1,0,0,0,1,0,1
3,0,0,740.3,0,1,1,0,1,0,1
3,0,1,5706.2,1,0,0,0,1,1,0
1,1,0,3085.35,1,0,0,0,0,0,0
1,1,0,24.7,0,1,1,0,0,1,0
1,0,1,3541.4,1,0,0,0,1,0,0
1,0,0,84.2,0,1,1,0,1,0,0
1,0,0,50.7,0,1,0,0,1,1,0
1,0,0,1165.55,1,1,0,0,0,1,0
3,0,0,4855.35,1,0,1,0,1,1,0
1,1,1,2806.9,0,1,0,0,1,0,1
1,1,1,1422.65,0,0,0,1,1,1,1
1,0,0,608.15,0,1,0,0,1,1,0
3,0,0,641.35,0,0,1,0,1,0,0
2,1,1,4959.15,0,0,0,1,1,0,0
1,0,0,35.9,1,0,0,0,0,0,0
1,0,1,1321.3,0,0,0,0,1,1,0
2,0,0,1663.75,1,1,1,0,1,1,0
1,0,0,3024.15,1,0,1,0,1,0,0
2,0,0,2188.5,0,1,1,0,1,1,0
1,1,1,4138.05,1,1,0,0,1,1,1
1,0,0,102.5,0,1,0,1,0,1,1
2,0,0,872.65,1,0,0,0,1,0,1
1,1,1,2724.25,1,0,0,0,1,0,0
1,1,1,413.25,0,1,0,0,1,1,0
3,0,0,1374.2,0,0,1,0,1,1,0
1,0,0,757.1,1,0,0,1,1,0,1
3,0,1,6692.65,0,1,0,0,1,1,0
1,0,0,218.5,0,1,1,0,1,1,0
1,1,1,608.8,1,1,1,0,1,1,1
1,1,0,1004.75,1,0,0,0,0,1,0
3,0,0,1125.6,0,0,0,0,1,1,0
1,0,1,3847.6,0,0,0,0,1,0,0
3,0,0,978.0,0,0,0,0,1,1,0
2,0,0,1387.35,1,0,0,0,1,0,0
3,0,0,746.05,0,1,1,0,1,0,0
2,0,0,304.6,0,0,0,0,1,1,0
1,1,0,1098.85,0,1,0,0,0,0,0
1,1,1,1139.2,0,1,0,0,1,1,1
2,0,0,4368.95,1,0,0,0,1,0,0
1,0,1,827.7,0,1,0,1,1,1,0
3,0,0,20.35,0,0,1,0,1,0,0
3,0,0,262.05,0,0,1,0,1,1,0
1,1,1,279.55,0,1,0,1,1,1,1
1,1,1,3512.5,0,1,1,0,1,1,0
1,1,1,1483.25,0,1,0,0,1,1,1
2,0,0,4653.85,0,0,1,0,1,1,1
1,1,1,151.75,0,0,0,0,1,1,0
1,1,1,4400.75,0,1,0,0,1,0,1
3,0,1,8033.1,1,0,1,0,1,1,0
3,0,0,1253.65,0,0,0,0,1,1,0
1,1,1,552.65,0,1,0,0,1,0,0
3,0,0,1036.0,0,1,0,0,1,1,0
3,1,1,4025.5,1,1,0,0,1,1,0
2,0,0,928.4,0,0,1,0,1,1,0
1,0,0,24.9,0,1,0,0,0,0,0
1,1,1,460.25,0,1,0,0,1,1,1
3,0,0,6506.15,1,0,0,0,1,0,0
2,0,1,5598.3,0,0,1,0,1,0,0
2,1,0,4374.55,0,1,0,1,1,1,0
1,0,0,678.75,1,1,1,0,0,1,0
2,0,0,2191.7,1,0,1,0,0,1,0
2,0,0,239.75,0,1,1,0,1,1,0
1,1,1,5485.5,0,1,0,1,1,1,1
3,0,0,609.05,0,0,1,0,1,1,0
1,1,0,683.75,0,0,1,0,1,0,0
1,1,1,404.2,0,1,1,0,1,0,1
2,1,1,5189.75,1,1,0,1,1,0,0
2,0,1,5060.9,0,1,0,0,1,0,0
1,1,1,233.65,0,1,0,0,1,0,0
2,1,1,7176.55,1,0,0,0,1,1,1
1,1,0,291.45,1,0,0,0,1,1,0
3,0,0,689.75,0,0,0,0,1,1,0
2,1,0,3263.9,0,1,0,0,1,0,0
2,0,0,1993.2,1,0,1,0,0,0,0
1,0,0,254.5,0,1,1,0,1,0,0
1,0,0,347.65,0,1,0,0,1,0,0
3,0,0,967.9,0,0,0,1,1,0,0
1,0,1,242.95,0,1,0,0,1,0,1
1,0,0,1841.9,0,0,1,0,1,0,0
1,0,0,232.1,0,0,0,0,1,0,0
3,0,0,809.25,0,0,1,0,1,1,0
1,0,1,866.45,1,0,0,0,1,1,1
1,0,1,360.55,1,1,0,0,1,1,0
1,0,0,2076.2,0,1,0,0,0,0,1
1,0,0,355.9,1,1,1,1,0,0,0
1,1,1,7299.65,0,1,0,1,1,1,1
1,1,1,2291.2,0,1,0,1,1,1,1
2,0,0,129.15,0,0,0,0,1,0,0
2,1,1,7491.75,1,1,0,1,1,1,1
2,1,1,5835.5,1,0,0,0,1,0,0
1,0,1,7031.45,0,1,0,1,1,1,0
3,0,1,7723.9,1,1,1,0,1,0,1
1,0,0,1032.0,0,0,0,1,0,1,1
1,0,1,70.75,0,0,0,0,1,0,1
1,0,0,109.6,0,0,0,0,1,0,0
2,0,0,727.8,0,0,0,1,1,0,0
1,0,0,130.75,0,1,0,0,0,1,1
1,1,1,893.0,0,1,1,0,1,0,0
2,0,0,763.1,0,0,1,0,1,0,0
1,0,1,781.4,0,1,0,0,1,0,0
1,1,0,902.25,0,1,0,0,1,1,0
1,1,1,2653.65,0,1,0,1,1,1,1
3,0,0,1016.7,0,0,1,0,1,0,0
1,0,1,5943.65,1,0,0,0,1,1,0
1,0,0,275.7,0,0,0,0,1,1,0
3,1,0,3126.45,1,0,1,0,1,0,0
3,1,0,1070.15,0,1,1,0,1,0,0
1,0,1,3457.9,0,1,1,0,1,0,1
1,1,0,340.4,0,1,0,0,1,0,0
2,0,0,4299.2,1,1,0,0,1,0,0
1,0,0,1093.2,1,1,0,0,1,1,0
1,0,0,521.9,0,1,0,0,1,1,0
2,0,0,1630.4,1,1,0,0,0,0,0
1,1,1,713.6,0,1,0,1,1,0,0
1,0,0,1265.65,0,1,1,0,1,0,0
1,0,1,4003.85,0,1,0,1,1,0,0
3,0,0,1401.4,0,1,1,0,1,0,0
1,0,0,45.3,0,1,0,0,0,1,1
3,0,0,1510.5,0,0,0,0,1,1,0
1,1,1,178.1,0,0,0,0,1,1,1
2,0,0,264.8,0,0,0,0,0,1,0
1,1,0,480.6,0,1,1,0,1,0,1
2,0,0,4541.9,1,0,1,0,1,1,0
3,0,0,4976.15,1,1,1,0,1,1,0
3,0,1,7542.25,0,1,1,0,1,1,0
1,0,0,251.25,0,0,1,0,1,0,0
2,0,0,1595.5,0,0,1,0,1,0,0
1,1,0,23.45,0,1,0,0,0,1,1
2,0,0,685.55,1,0,0,0,1,0,0
2,0,0,3874.1,0,0,1,0,1,0,0
3,0,1,6891.4,1,0,0,0,1,0,0
2,1,0,4916.95,1,1,0,0,1,0,0
1,1,0,1373.0,0,0,0,0,1,0,0
1,0,0,29.7,0,0,0,0,0,1,1
1,0,0,49.8,0,1,0,0,1,1,0
1,1,1,6039.9,0,0,0,0,1,0,1
3,0,0,1548.65,0,1,1,1,1,1,0
1,0,1,3440.25,0,1,0,0,1,1,0
1,0,0,151.3,0,1,0,0,1,0,1
3,0,0,4226.7,0,1,0,0,1,1,0
2,0,0,1023.75,0,1,1,0,0,1,0
1,1,0,55.4,0,1,0,0,1,0,1
1,1,1,90.6,0,1,0,1,1,0,1
3,0,1,7074.4,0,1,1,0,1,1,0
1,0,1,156.35,0,1,0,1,1,1,1
3,0,1,6849.75,1,1,0,0,1,0,0
3,1,0,3263.6,1,1,0,0,0,0,0
3,0,0,1252.85,0,0,0,0,1,1,0
1,0,0,67.55,0,1,0,0,1,1,0
1,1,1,70.2,0,1,0,1,1,0,0
3,0,0,5750.0,1,0,1,0,1,1,0
2,0,0,1549.75,0,1,1,0,1,1,0
3,0,0,1810.55,0,0,1,0,1,0,0
1,0,1,2952.85,0,1,0,1,1,0,1
3,0,1,7467.55,1,0,0,1,1,0,0
3,0,0,5484.4,1,1,0,0,1,0,0
1,0,0,294.9,0,0,0,0,1,1,0
2,1,0,97.5,0,0,0,0,1,0,0
2,0,1,5916.45,1,1,0,0,1,0,1
1,0,0,113.35,0,1,0,0,1,1,1
1,0,0,19.95,0,0,0,0,1,1,0
1,0,0,476.8,0,0,0,0,0,1,0
1,0,0,101.65,0,0,0,0,1,0,0
1,0,0,1130.85,0,1,0,0,1,0,0
1,0,1,3532.25,0,0,0,0,1,0,0
2,1,1,6891.45,0,1,1,1,1,0,0
1,0,1,1570.7,0,0,0,0,1,1,0
1,1,0,520.95,1,1,0,0,1,1,0
3,0,1,7854.9,1,1,1,0,1,0,0
2,0,0,3581.4,1,1,0,0,1,0,0
3,0,0,1447.9,0,1,0,0,1,1,0
3,1,1,8547.15,1,1,0,0,1,1,0
2,0,0,727.85,0,0,0,0,1,0,0
1,1,0,357.6,0,0,0,0,1,1,0
3,0,0,159.35,0,0,1,0,1,0,0
2,0,0,280.85,0,0,0,0,1,0,0
2,1,1,6069.25,1,0,0,0,1,1,0
2,0,0,3274.35,1,1,1,0,1,0,0
1,0,1,1359.0,0,1,0,0,1,1,1
1,0,1,1777.9,0,1,0,1,1,1,1
2,0,1,6109.65,0,0,0,0,1,0,0
1,1,1,1122.4,0,1,0,0,1,0,0
1,1,0,2020.9,0,1,0,0,0,1,0
3,0,0,3795.45,1,1,0,0,1,0,0
1,1,1,4504.55,1,1,0,1,1,0,1
1,0,0,3579.15,1,1,0,0,0,0,0
1,0,0,49.7,0,1,0,0,0,1,0
1,0,0,276.5,0,0,0,1,1,1,0
3,0,1,8175.9,1,1,1,0,1,1,0
3,0,0,890.35,0,0,1,0,1,0,0
1,0,0,259.8,1,0,0,0,1,0,1
1,0,1,5588.8,0,0,0,1,1,1,0
1,0,0,50.6,0,0,1,0,1,1,0
1,0,0,58.0,0,0,0,0,1,0,0
1,1,1,5568.35,0,1,0,1,1,1,1
1,1,0,2203.65,0,1,0,0,1,0,1
2,0,0,938.95,0,1,1,0,1,1,0
1,1,1,2024.1,0,1,0,1,1,1,0
3,0,0,3623.95,1,0,1,0,0,0,0
1,1,1,2369.05,0,1,0,0,1,0,1
2,0,1,3877.95,0,0,0,1,1,0,0
3,0,0,4577.9,1,1,0,0,1,0,0
2,0,0,25.85,0,0,0,0,0,0,0
1,1,1,2871.5,0,0,0,0,1,1,0
1,1,1,672.55,0,0,0,0,1,0,1
1,0,1,1573.7,0,1,0,0,1,0,1
3,0,0,1270.55,0,1,1,0,1,1,0
3,0,1,7711.45,1,1,1,0,1,0,0
1,0,0,126.05,0,0,0,0,1,1,1
1,0,1,2193.65,0,1,0,1,1,0,0
1,0,0,64.55,0,0,0,0,1,1,1
1,1,0,31.2,0,1,0,0,1,1,0
2,0,0,38.25,0,0,1,0,1,0,0
2,0,0,3348.1,1,1,0,0,1,0,0
1,0,1,533.6,0,0,0,0,1,1,0
3,0,0,2907.55,0,1,0,1,0,0,0
1,1,1,1620.8,0,1,0,0,1,0,0
3,0,0,3480.35,1,0,0,1,1,1,0
1,1,1,293.85,0,1,0,1,1,1,0
1,1,1,3243.45,1,1,1,0,1,0,1
1,1,1,4137.2,0,0,1,0,1,1,0
1,1,1,79.25,0,1,0,0,1,1,1
1,0,0,44.9,0,1,0,0,1,0,1
1,0,0,19.4,0,0,0,0,1,0,0
1,0,1,5348.65,0,1,1,1,1,0,0
1,1,1,659.65,0,1,0,0,1,1,1
1,0,1,3180.5,0,0,0,1,1,1,0
1,1,0,118.5,0,1,0,0,0,1,1
2,1,1,3023.85,0,1,1,0,1,1,0
1,1,1,3365.85,0,1,0,0,1,1,1
1,1,0,195.3,0,0,0,0,1,1,1
3,0,0,1031.1,0,1,0,1,1,0,0
1,0,1,997.65,0,1,0,1,1,0,1
3,0,1,6471.85,0,1,0,1,1,0,0
2,1,1,6241.35,0,1,1,0,1,1,0
3,0,0,6501.35,1,0,1,0,1,1,0
2,1,0,2317.1,1,1,1,0,0,1,0
1,0,0,2237.55,0,1,0,0,1,1,0
2,1,1,5231.3,0,1,0,0,1,1,0
2,0,1,5275.8,1,1,0,0,1,1,1
3,0,0,165.5,0,0,1,0,1,1,0
1,0,0,358.5,0,0,0,0,1,1,0
3,0,0,6614.9,1,1,1,0,1,1,0
1,1,1,80.5,0,0,0,0,1,1,1
1,1,0,2421.75,0,0,0,1,1,0,0
1,1,1,1294.6,0,1,0,1,1,0,0
2,0,1,1299.1,0,1,1,0,1,0,0
2,0,1,5733.4,1,1,1,0,1,0,0
1,0,1,305.55,0,1,0,0,1,1,1
3,0,1,7430.75,0,1,0,0,1,1,0
1,0,0,900.5,1,0,0,0,1,1,1
3,0,0,630.6,0,0,1,0,1,1,0
1,0,1,3856.75,0,1,0,1,1,1,1
3,0,0,1222.65,0,0,1,0,1,0,0
1,1,1,374.8,0,0,0,1,1,0,0
2,0,0,1625.0,1,0,1,0,1,1,1
2,0,1,7234.8,1,1,1,0,1,0,0
1,0,0,331.85,0,1,0,0,0,1,0
1,0,1,3959.35,0,1,0,0,1,1,1
1,0,1,5088.4,1,1,0,0,1,1,0
1,1,1,3969.4,0,0,0,1,1,1,1
3,0,0,4860.85,1,1,0,0,1,1,0
2,0,0,788.05,0,1,0,0,0,1,0
2,0,0,1266.35,1,1,1,0,1,0,0
1,1,1,470.95,1,1,1,0,1,0,1
2,1,0,688.2,0,0,0,0,0,1,0
3,0,0,387.7,0,0,1,0,1,0,0
3,0,0,845.25,0,0,0,0,1,1,0
1,1,1,560.6,0,1,0,1,1,0,1
3,0,0,4230.25,1,0,1,0,1,1,0
2,0,1,4983.05,0,1,1,0,1,1,0
2,0,0,4113.15,1,1,1,0,0,0,0
1,0,0,25.7,0,1,0,1,0,0,1
3,0,0,521.0,1,0,1,0,0,1,0
2,0,0,471.85,0,1,0,0,1,1,0
1,0,1,5976.9,0,0,0,0,1,1,0
1,1,1,506.9,0,1,1,0,1,0,1
2,0,1,4299.75,1,0,1,0,1,1,0
3,0,1,7548.6,1,1,1,0,1,1,0
3,0,0,1654.75,0,0,0,0,1,1,0
1,0,0,80.35,0,0,0,0,1,1,1
2,0,0,4551.5,1,0,1,0,1,1,0
3,0,0,6227.5,1,1,0,0,1,1,0
1,0,0,20.05,0,0,1,0,1,0,0
1,0,1,76.4,0,1,0,1,1,0,1
1,1,1,514.0,0,1,0,0,1,0,1
1,0,0,57.5,0,0,0,0,1,1,0
3,0,0,1474.35,0,1,0,0,1,1,0
1,0,0,880.2,0,0,1,1,0,1,1
1,0,1,3270.25,0,1,0,1,1,1,0
1,1,1,69.95,0,0,0,0,1,1,1
1,0,1,3919.15,0,0,0,1,1,1,0
3,1,1,7285.7,0,1,0,0,1,1,0
1,1,1,93.3,0,1,1,0,1,1,1
1,1,0,169.05,0,1,0,0,1,1,1
3,0,1,7658.3,1,0,1,0,1,0,0
3,0,0,5959.3,0,1,1,0,1,0,0
1,0,1,5295.7,0,1,0,1,1,1,0
2,1,0,4693.2,1,1,0,0,1,0,0
3,0,0,3512.9,0,1,0,0,1,1,0
3,1,1,5231.2,0,1,0,0,1,1,0
3,0,0,3603.45,1,0,0,0,0,0,0
1,1,1,217.45,0,0,0,0,1,1,0
3,0,1,6875.35,0,0,0,0,1,0,0
1,1,0,19.25,0,0,1,0,1,0,0
1,0,0,2021.35,0,1,1,0,0,1,0
1,0,0,2564.95,0,1,0,0,0,0,0
3,1,1,5611.75,1,1,0,0,1,0,0
2,0,1,7610.1,1,1,0,1,1,1,0
1,0,0,35.05,0,0,0,0,0,0,1
1,1,1,73.0,0,1,0,1,1,0,1
1,0,0,45.75,0,1,0,0,1,0,0
3,0,0,4543.95,1,0,1,0,1,1,0
3,0,0,450.4,1,0,0,0,0,0,0
3,0,0,1297.35,0,0,1,0,1,1,0
2,0,1,4442.75,0,0,0,0,1,0,0
2,1,0,1423.15,1,0,0,0,0,0,0
3,0,1,4378.35,1,0,0,0,1,1,0
1,0,0,74.2,0,1,0,0,1,0,0
1,0,1,2716.3,0,1,0,1,1,1,1
1,1,1,70.1,0,1,0,0,1,0,1
2,0,0,450.65,0,0,0,0,1,0,0
1,0,0,1175.85,1,1,0,0,0,0,0
3,0,0,558.8,0,0,1,0,1,0,0
2,1,1,2220.1,0,1,0,1,1,1,0
2,1,0,3283.05,1,1,1,0,1,1,0
1,1,1,142.35,0,1,0,1,1,0,1
2,1,1,4939.25,0,1,0,0,1,1,0
3,0,0,4237.5,1,0,0,0,1,1,0
2,0,0,335.95,0,0,1,0,1,0,0
1,0,0,33.2,0,0,0,0,1,1,1
3,0,1,7188.5,1,1,0,0,1,0,0
1,1,0,926.25,0,1,1,0,1,0,0
2,1,0,1119.35,1,1,1,0,1,0,0
2,0,0,116.6,0,0,0,0,1,1,0
3,0,0,68.8,0,0,1,0,1,1,0
1,0,1,287.4,0,1,0,0,1,0,1
1,1,1,2341.55,0,1,0,0,1,0,0
2,0,0,1362.85,1,0,0,0,0,1,0
1,0,0,163.6,0,0,1,0,1,0,0
1,1,1,2254.2,0,1,0,0,1,1,1
1,1,1,145.15,0,1,0,0,1,1,0
3,0,1,7752.3,1,0,0,0,1,1,1
3,0,1,6585.35,0,1,0,0,1,0,1
2,0,0,4786.1,1,0,0,0,1,0,0
2,1,1,3835.55,0,0,1,0,1,1,0
3,0,0,397.0,0,0,1,0,1,1,0
1,0,0,19.7,0,0,0,0,1,1,1
3,0,0,1027.25,0,0,1,0,1,0,0
2,0,0,1580.1,0,1,0,1,0,0,0
2,1,1,7222.75,1,0,1,0,1,0,0
1,0,1,3769.7,0,1,1,0,1,1,0
3,0,0,4233.95,1,1,0,0,1,0,0
3,0,0,1680.25,0,1,1,0,1,0,0
1,1,0,3725.5,0,0,0,1,1,0,0
1,1,1,413.65,0,0,0,0,1,0,1
3,1,1,7707.7,1,0,0,0,1,0,0
1,0,1,714.15,0,1,0,0,1,0,1
1,1,1,2497.2,0,1,0,1,1,0,1
2,0,1,8309.55,1,1,0,0,1,1,0
1,0,0,601.55,0,0,0,0,1,0,0
1,1,1,139.25,0,0,0,0,1,0,0
3,0,0,1888.25,0,0,0,0,1,0,0
2,1,0,2773.9,0,1,0,0,0,0,0
2,1,1,5409.75,0,1,0,1,1,0,0
2,0,1,5643.4,1,1,0,0,1,1,1
1,1,1,197.7,0,1,0,0,1,1,1
1,0,1,401.3,0,1,0,0,1,0,0
3,0,0,3238.4,0,1,1,0,1,0,0
3,0,0,1573.05,0,0,1,0,1,1,0
1,1,1,79.15,0,1,0,0,1,1,1
1,0,0,235.8,0,0,1,0,1,1,0
1,0,0,1364.75,0,1,0,1,0,1,0
2,1,0,1985.15,1,1,1,0,1,0,0
1,0,0,655.85,0,0,0,0,1,0,1
1,1,1,303.15,0,1,0,0,1,0,1
2,0,1,4335.2,1,1,0,0,1,0,0
1,1,1,647.5,1,1,1,0,1,0,0
1,1,1,1574.45,1,0,1,0,1,0,1
3,0,0,2748.7,0,1,0,0,0,0,0
2,0,1,2483.65,1,1,0,0,1,1,0
3,0,0,6367.2,1,0,0,0,1,0,0
3,0,1,4904.2,1,1,0,0,1,0,0
1,0,1,2044.95,0,0,0,0,1,0,0
2,1,0,1794.8,1,0,1,0,0,1,0
3,0,1,7173.15,0,1,1,0,1,1,0
2,1,1,6441.4,1,1,0,1,1,0,1
3,1,1,7039.05,1,1,1,0,1,0,0
1,1,0,921.4,1,1,0,0,1,0,0
1,1,1,4018.35,0,1,1,0,1,1,0
2,0,1,5448.6,0,0,1,0,1,0,0
1,0,0,20.25,0,1,0,0,1,1,0
1,0,0,49.9,1,1,1,0,1,1,1
1,0,1,2085.45,1,1,0,0,1,1,0
1,1,1,1358.85,0,1,0,0,1,0,1
1,1,1,5135.15,0,1,0,0,1,1,0
2,0,0,730.1,0,0,0,0,1,1,0
1,0,1,2869.85,0,1,0,1,1,0,1
1,0,0,118.25,0,1,0,1,1,0,0
1,0,0,49.25,1,1,1,1,1,1,1
1,0,1,1108.6,0,1,0,0,1,1,0
1,0,1,1815.65,0,1,0,0,1,0,0
3,0,0,730.4,0,0,1,0,1,0,0
1,0,0,75.45,0,1,1,0,1,1,0
1,1,1,5071.05,1,0,1,0,1,1,1
1,1,1,4014.6,0,1,0,0,1,1,0
1,0,0,568.85,1,1,0,0,1,1,0
2,0,1,5860.7,1,0,0,0,1,0,0
3,0,1,7279.35,1,0,0,0,1,0,0
2,1,1,1064.95,0,1,0,0,1,1,0
2,1,1,5769.6,0,0,0,0,1,1,1
3,0,0,5886.85,1,1,1,0,1,0,0
1,1,1,4238.45,1,0,1,0,1,1,0
1,0,0,20.3,0,1,0,0,1,0,1
1,0,0,418.3,1,0,0,0,1,0,0
1,0,1,136.05,0,1,0,0,1,0,0
1,1,1,708.2,0,1,0,0,1,0,0
3,0,0,788.55,0,1,1,0,1,1,0
1,1,1,700.85,0,1,0,1,1,1,1
3,0,0,4378.8,1,1,0,0,1,0,0
3,0,0,3442.8,1,0,0,0,0,1,0
1,1,1,181.7,0,1,0,1,1,1,1
3,1,1,7171.7,1,1,0,1,1,1,0
1,0,1,4016.85,0,1,0,0,1,0,1
3,0,0,553.0,0,0,0,0,1,0,0
3,0,0,96.85,0,0,1,0,1,1,0
1,0,1,4122.9,0,1,1,0,1,1,0
3,0,0,1482.3,0,1,1,0,1,0,0
1,0,1,74.3,0,1,0,0,1,0,1
3,0,0,1240.8,0,0,0,0,1,1,0
1,0,0,44.65,1,1,0,0,0,1,1
1,1,1,1095.3,0,0,1,0,1,1,1
1,0,1,788.8,0,1,0,0,1,1,1
1,1,1,6578.55,0,1,0,1,1,1,0
1,0,0,19.55,0,0,1,0,1,1,0
2,1,0,2802.3,1,0,1,0,1,1,0
3,0,0,857.75,1,0,1,0,0,1,0
2,0,0,184.4,0,0,0,0,1,0,0
1,1,1,364.55,0,1,1,0,1,1,1
3,0,0,6093.3,1,1,1,0,1,1,0
1,1,0,1861.1,1,0,0,0,1,0,0
1,0,0,20.4,0,0,0,0,1,0,1
3,0,0,1079.65,0,0,1,0,1,0,0
2,1,1,7475.1,1,1,1,0,1,1,0
2,0,0,2862.55,0,0,1,0,1,1,0
1,1,0,3069.45,0,1,1,0,0,0,0
1,0,1,2349.8,0,1,0,0,1,1,0
2,0,0,469.25,1,0,0,0,1,0,0
2,1,1,4213.35,1,1,1,0,1,1,1
1,0,1,3301.05,0,1,0,1,1,0,0
2,0,0,3529.95,1,0,0,1,1,1,0
3,0,1,7723.7,0,1,1,0,1,1,1
1,1,1,4144.9,0,1,0,0,1,0,0
3,0,0,4265.0,0,0,0,0,1,0,0
1,0,0,154.65,1,1,1,0,1,0,1
3,0,0,3246.45,0,1,1,0,1,0,0
3,0,1,8337.45,1,1,1,0,1,1,0
3,1,1,5731.4,1,1,0,0,1,1,0
2,0,1,6176.6,0,1,0,1,1,0,0
1,0,0,1905.4,0,1,0,0,0,0,0
2,0,0,931.9,0,0,0,0,1,0,0
3,0,1,7348.8,1,1,0,0,1,1,1
2,0,0,776.25,0,1,1,0,1,1,0
2,0,0,5243.05,1,0,0,1,1,0,0
1,1,1,141.65,0,0,0,1,1,1,0
3,0,1,7679.65,1,1,1,0,1,0,0
1,0,1,2954.5,0,1,1,0,1,0,1
3,0,0,1006.9,0,0,1,0,1,1,0
2,1,0,2540.1,0,1,0,0,0,0,0
3,1,0,3097.2,1,0,0,0,0,1,0
1,1,1,3807.35,0,1,0,1,1,0,1
2,0,0,2484.0,1,1,0,0,1,1,0
1,0,1,5785.65,0,1,0,1,1,1,0
2,1,1,2619.15,1,1,0,0,1,1,0
3,0,0,1524.85,1,0,0,0,1,0,0
2,1,0,2790.65,0,0,0,0,1,1,0
3,0,0,1784.5,0,0,1,0,1,0,0
3,1,0,3937.45,0,1,0,0,0,0,1
2,0,0,2276.1,0,0,1,0,0,1,0
2,0,0,2029.05,1,0,0,0,1,0,0
3,0,0,802.35,0,0,0,0,1,1,0
1,0,1,418.4,0,1,0,0,1,0,1
2,0,0,4653.25,1,1,1,0,1,1,0
1,0,0,275.9,0,0,1,0,1,0,0
3,0,0,343.45,0,0,0,0,1,1,0
1,0,0,2130.45,0,0,0,0,1,1,0
3,0,0,1191.4,0,0,1,0,1,0,0
1,1,0,50.5,0,1,0,0,1,1,1
3,0,0,2554.0,1,0,1,0,0,1,0
3,0,0,5589.45,1,0,0,0,1,0,0
3,0,0,467.7,0,1,1,0,1,0,0
1,1,1,74.4,0,1,0,1,1,1,1
1,1,1,3756.45,1,1,1,0,1,0,0
1,1,1,3334.9,0,1,0,0,1,0,0
1,0,0,920.5,1,1,1,0,1,0,0
2,0,0,3431.75,0,0,1,0,1,0,0
1,0,0,150.35,0,0,0,0,1,0,0
2,0,0,2587.7,1,1,1,0,1,1,1
1,1,1,367.95,0,0,0,0,1,1,0
2,0,1,5125.75,1,1,1,1,1,1,0
2,0,0,4801.1,1,0,0,0,1,1,0
2,1,1,6219.6,1,1,0,0,1,1,1
1,0,0,19.55,0,0,0,0,1,1,0
3,0,0,550.1,0,0,1,0,1,0,0
2,1,1,7862.25,1,1,1,1,1,1,0
1,0,1,1242.2,0,1,0,0,1,1,0
1,1,1,4871.05,0,1,0,1,1,1,1
1,0,1,3190.65,0,1,0,0,1,0,0
1,1,0,2666.75,0,1,0,0,0,1,0
3,0,1,3533.6,0,0,1,0,1,0,0
2,0,0,792.15,0,0,1,0,0,1,0
1,1,0,295.65,0,1,1,0,1,1,0
1,0,0,1459.35,0,1,0,1,0,1,0
1,1,1,4398.15,1,0,0,0,1,1,1
1,0,1,4297.95,0,1,0,0,1,1,0
1,1,1,167.3,0,0,0,0,1,1,1
2,0,0,4096.9,1,1,0,0,1,1,0
1,0,0,3454.6,0,1,0,1,1,1,0
3,0,0,1286.0,0,0,1,0,1,0,0
1,0,1,1387.0,0,0,0,0,1,1,0
1,1,1,786.3,0,0,0,0,1,1,0
2,1,0,641.25,0,0,0,0,1,1,0
3,0,0,705.45,0,0,0,0,1,1,0
2,0,0,345.5,0,1,1,0,1,1,0
2,0,0,345.9,0,0,1,0,1,1,0
2,0,1,5811.8,0,0,1,0,1,0,0
1,1,1,94.4,0,0,0,0,1,0,1
3,0,0,124.45,0,0,0,0,1,0,0
1,0,0,1375.6,1,1,1,0,1,0,0
2,0,0,3491.55,1,0,1,0,1,1,0
3,0,1,7920.7,0,1,0,1,1,1,0
3,0,1,6640.7,1,1,0,0,1,0,0
1,0,0,55.0,0,1,0,0,1,0,1
1,0,0,718.1,1,0,1,0,1,0,0
1,0,1,320.4,0,0,1,0,1,0,0
1,1,1,101.45,0,1,0,0,1,1,1
1,1,1,1334.45,0,0,1,0,1,1,0
2,0,0,3358.65,1,1,0,0,1,1,0
1,0,1,4764.0,0,1,0,0,1,1,0
